POINTID,SiteId,Lat,Long,FeatureTyp,Barrier,Reason,FishPass,LngCo,LngSD,LngCH,Lng_25Co,Lng_75Co,Lng_25CH,Lng_75CH,Lng_25SD,Lng_75SD,Lng_50Co,Lng_50CH,Lng_50SD
546,127Q0245,47.07253,-123.93283,Culvert,Yes,WS Drop,33,1682.931864,0,0,2096.882902,0,0,0,0,0,1682.931864,0,0
744,127Q0261,47.00633,-123.92896,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
700,127Q0268,47.02298,-123.93819,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
606,127S0045,47.06724,-123.56654,Culvert,Yes,WS Drop,0,0,0,0,601.401018,0,0,0,0,0,0,0,0
685,127S0047,47.0404,-123.53814,Culvert,Yes,WS Drop,0,0,0,0,389.46757,0,0,0,0,0,0,0,0
628,127S0051,47.06241,-123.54067,Culvert,Yes,Slope,0,982.479445,0,0,1178.975334,0,0,0,0,0,982.479445,0,0
621,127S0263,47.0642,-123.54104,Culvert,Yes,WS Drop,67,785.983556,0,0,982.479445,0,0,0,0,0,785.983556,0,0
610,127S0264,47.06763,-123.53777,Culvert,Yes,WS Drop,33,196.495889,0,0,392.991778,0,0,0,0,0,196.495889,0,0
871,127S0279,46.985257,-123.595469,Culvert,Yes,Slope,0,780.333179,0,0,1350.932887,0,0,0,0,0,780.333179,0,0
859,127S0281,46.98807,-123.59282,Culvert,Yes,Slope,67,193.090244,0,0,763.689952,0,0,0,0,0,193.090244,0,0
856,127S0283,46.98812,-123.59176,Culvert,Yes,Velocity,0,193.090244,0,0,763.689952,0,0,0,0,0,193.090244,0,0
857,127S0284,46.988146,-123.590134,Culvert,Yes,Depth,67,0,0,0,386.180488,0,0,0,0,0,0,0,0
866,127S0290,46.9864,-123.59513,Culvert,Yes,Slope,0,584.585534,0,0,1155.185242,0,0,0,0,0,584.585534,0,0
887,127S0293,46.98359,-123.59421,Culvert,Yes,Slope,0,986.506017,0,0,1557.105725,206.172838,0,0,0,0,986.506017,0,0
855,127S0298,46.98782,-123.60651,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
864,127S0300,46.98661,-123.60815,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
850,127S0302,46.98867,-123.60682,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
896,127S0313,46.98164,-123.57577,Culvert,Yes,Slope,33,199.154308,0,0,796.617232,0,0,0,0,0,199.154308,0,0
882,127S0317,46.98491,-123.56079,Culvert,Yes,Slope,33,5484.159892,0,1027.801395,7011.772132,3990.570554,1644.482232,0,0,0,5484.159892,1027.801395,0
876,127S0318,46.9857,-123.55724,Culvert,Yes,Depth,33,5128.95988,0,622.919685,6378.01352,3788.340873,1661.11916,0,0,0,5128.95988,622.919685,0
862,127S0323,46.98906,-123.5426,Culvert,Yes,Slope,67,1015.179395,0,0,1079.236973,0,0,0,0,0,1015.179395,0,0
833,127S0330,46.99529,-123.51921,Culvert,Yes,Slope,67,2352.094592,0,0,3684.927579,988.74243,395.496972,0,0,0,2352.094592,0,0
828,127S0331,46.9973,-123.52242,Culvert,Yes,Depth,67,1956.59762,0,0,3289.430607,593.245458,0,0,0,0,1956.59762,0,0
836,127S0332,46.99412,-123.5191,Culvert,Yes,Depth,33,2352.094592,0,0,3684.927579,988.74243,395.496972,0,0,0,2352.094592,0,0
837,127S0334,46.99361,-123.51859,Culvert,Yes,Slope,0,2549.843078,0,0,3882.676065,1186.490916,593.245458,0,0,0,2549.843078,0,0
812,127S0335,47.00114,-123.53623,Culvert,Yes,Slope,33,779.918743,0,0,1960.443312,0,0,0,0,0,779.918743,0,0
817,127S0336,47.00038,-123.53574,Culvert,Yes,Depth,33,984.471928,0,0,2164.996497,0,0,0,0,0,984.471928,0,0
834,127S0344,46.99372,-123.54632,Culvert,Yes,Slope,0,203.035879,0,0,267.093457,0,0,0,0,0,203.035879,0,0
842,127S0345,46.99181,-123.56139,Culvert,Yes,Velocity,33,4661.918776,0,205.560279,6189.531016,3168.329438,822.241116,0,0,0,4661.918776,205.560279,0
849,127S0348,46.99095,-123.53229,Culvert,Yes,Slope,33,2211.791038,0,0,3392.315607,613.659555,204.553185,0,0,0,2211.791038,0,0
846,127S0350,46.991198,-123.532868,Culvert,Yes,Velocity,67,2211.791038,0,0,3392.315607,613.659555,204.553185,0,0,0,2211.791038,0,0
830,127S0352,46.99591,-123.53271,Culvert,Yes,Velocity,33,1598.131483,0,0,2778.656052,0,0,0,0,0,1598.131483,0,0
843,127S0354,46.99256,-123.5157,Culvert,Yes,Depth,67,2945.34005,0,0,4278.173037,1581.987888,988.74243,0,0,0,2945.34005,0,0
869,127S0356,46.98715,-123.53148,Culvert,Yes,Slope,33,2825.450593,0,0,4005.975162,1227.31911,818.21274,0,0,0,2825.450593,0,0
895,127S0358,46.98317,-123.54348,Culvert,Yes,Slope,67,1827.322911,0,0,1891.380489,0,0,0,0,0,1827.322911,0,0
906,127S0359,46.98065,-123.54333,Culvert,Yes,Slope,33,11945.92197,437.086237,2565.922449,15491.09529,7979.98326,6977.631432,0,2763.670935,0,11945.92197,2565.922449,437.086237
900,127S0361,46.98121,-123.56489,Culvert,Yes,Velocity,67,11830.5557,0,2868.157008,15035.39292,8996.347355,4523.03732,0,388.955964,0,11830.5557,2868.157008,0
905,127S0362,46.9801,-123.56473,Culvert,Yes,Slope,33,11830.5557,0,2868.157008,15035.39292,8996.347355,4523.03732,0,388.955964,0,11830.5557,2868.157008,0
920,127S0363,46.97635,-123.5613,Culvert,Yes,Other,0,15849.70616,602.353068,3470.510076,19118.60096,9969.959627,5125.390388,0,991.309032,0,15849.70616,3470.510076,602.353068
741,127S0372,47.01821,-123.57659,Culvert,Yes,WS Drop,0,2155.087683,0,0,3343.679128,1604.398608,0,0,0,0,2155.087683,0,0
746,127S0373,47.01578,-123.57882,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
823,127S0384,46.99598,-123.6248,Culvert,Yes,WS Drop,33,1837.438491,0,0,3183.516041,655.464244,0,0,0,0,1837.438491,0,0
818,127W0001,46.99259,-123.80441,Culvert,Yes,WS Drop,33,849.137668,0,0,1061.422085,424.568834,0,0,0,0,849.137668,0,0
759,127W0003,47.00431,-123.78882,Culvert,Yes,Slope,67,7435.554841,0,0,9028.381324,4392.366443,0,0,491.616189,0,7154.463806,0,0
732,127W0008,47.01541,-123.80041,Culvert,Yes,Depth,33,2370.705018,0,0,2771.862432,1705.20594,0,0,0,0,2370.705018,0,0
713,127W0009,47.02413,-123.80122,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
727,127W0013,47.01759,-123.81666,Culvert,Yes,Slope,67,0,0,0,198.35537,0,0,0,0,0,0,0,0
688,127W0022,47.03156,-123.81192,Culvert,Yes,Velocity,33,3767.670248,0,0,4720.566428,2103.298408,0,0,0,0,3767.670248,0,0
663,127W0032,47.04272,-123.78317,Culvert,Yes,Slope,67,0,0,0,194.409983,0,0,0,0,0,0,0,0
641,127W0034,47.05183,-123.77063,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
626,127W0035,47.05663,-123.77041,Culvert,Yes,Slope,33,176.113047,0,0,354.184338,0,0,0,0,0,176.113047,0,0
515,127W0060,47.08577,-123.74184,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
667,127W0137,47.04062,-123.79863,Culvert,Yes,Slope,0,725.759793,0,0,1082.73568,0,0,0,0,0,725.759793,0,0
808,127W0317,46.99442,-123.8135,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
801,127W0319,46.9946,-123.81749,Culvert,Yes,Slope,0,1624.487029,0,0,2282.772796,1038.401742,0,0,0,0,1624.487029,0,0
798,127W0320,46.99512,-123.8189,Culvert,Yes,WS Drop,67,1404.762569,0,0,2063.048336,818.677282,0,0,0,0,1404.762569,0,0
737,127W0322,47.01285,-123.81637,Culvert,Yes,WS Drop,0,234.17852,0,0,758.72085,0,0,0,0,0,234.17852,0,0
642,127W0349,47.0516,-123.77014,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
868,127W0368,46.978791,-123.831684,Culvert,Yes,Rack,0,1539.871728,0,0,2033.959237,213.952985,0,0,0,0,1539.871728,0,0
875,127W0369,46.9777,-123.83176,Other,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
852,127W0370,46.982145,-123.829786,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
750,127Y0016,47.01124,-123.67375,Culvert,Yes,Velocity,33,4202.571903,414.725066,0,6135.728604,2740.326433,207.362533,0,1771.264747,0,4202.571903,0,414.725066
739,127Y0195,47.01613,-123.66761,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
599,127Y0198,47.06753,-123.6201,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
595,127Y0199,47.06871,-123.61348,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
747,127Y0313,47.01278,-123.67116,Non-Culvert Xing,Yes,Failed,33,1818.891558,0,0,2337.264056,0,0,0,0,0,1650.102591,0,0
786,127Y0316,47.00289,-123.66048,Culvert,Yes,Velocity,67,6047.320198,987.385705,0,8516.818596,3598.150592,2395.15568,0,2802.824956,0,6047.320198,0,987.385705
758,127Y0348,47.00917,-123.64355,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
752,127Y0349,47.01214,-123.63954,Culvert,Yes,WS Drop,67,780.906739,0,0,1794.02151,16.685694,0,0,0,0,780.906739,0,0
706,127Y0353,47.02769,-123.71432,Culvert,Yes,Slope,67,0,0,0,529.548129,0,0,0,0,0,0,0,0
653,127Y0355,47.04685,-123.72937,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
814,127Y0360,46.9963297,-123.6960509,Other,Yes,WS Drop,0,2243.210062,0,0,4128.036561,183.821722,0,0,0,0,2243.210062,0,0
903,127Y0366,46.97592,-123.72771,Culvert,Yes,WS Drop,0,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287,182.846287
771,127Y0374,47.00541,-123.66577,Culvert,Yes,Other,67,5454.888775,394.954282,0,7924.387173,3005.719169,1802.724257,0,2210.393533,0,5454.888775,0,394.954282
932,127Y0378,46.96956,-123.70737,Culvert,Yes,WS Drop,33,1394.118759,0,0,3488.979374,160.379697,0,0,0,0,1394.118759,0,0
935,127Y0380,46.96953,-123.7014,Culvert,Yes,Slope,0,474.845685,0,0,2550.040155,0,0,0,0,0,474.845685,0,0
934,127Y0381,46.96963,-123.70013,Culvert,Yes,Slope,33,80.197049,0,0,1351.529777,0,0,0,0,0,80.197049,0,0
941,127Y0384,46.96678,-123.73691,Culvert,Yes,Slope,33,14123.35863,1092.865399,436.155464,29960.89154,4833.130163,1107.659913,182.846287,1489.412817,335.070101,14280.54692,436.155464,1092.865399
879,127Y0389,46.97844,-123.80022,Culvert,Yes,Slope,67,4517.654752,325.897818,325.897818,5089.540458,826.843609,325.897818,169.163897,325.897818,169.163897,4517.654752,325.897818,325.897818
886,127Y0390,46.97815,-123.80104,Culvert,Yes,Depth,67,4747.800983,325.897818,325.897818,5319.686689,826.843609,325.897818,169.163897,325.897818,169.163897,4747.800983,325.897818,325.897818
874,127Y0391,46.97894,-123.79964,Culvert,Yes,Velocity,33,4517.654752,325.897818,325.897818,5089.540458,826.843609,325.897818,169.163897,325.897818,169.163897,4517.654752,325.897818,325.897818
873,127Y0392,46.97922,-123.79942,Culvert,Yes,Depth,67,4517.654752,325.897818,325.897818,5089.540458,826.843609,325.897818,169.163897,325.897818,169.163897,4517.654752,325.897818,325.897818
872,127Y0393,46.97942,-123.79903,Culvert,Yes,Velocity,33,4517.654752,325.897818,325.897818,5089.540458,826.843609,325.897818,169.163897,325.897818,169.163897,4517.654752,325.897818,325.897818
671,127Y0412,47.0436,-123.63636,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1024,D01,46.92872,-123.38421,Culvert,Yes,WS Drop,0,359.542136,0,0,585.036549,0,0,0,0,0,359.542136,0,0
578,132051375a,47.07978914,-123.3538608,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
587,132051375b,47.07745575,-123.3587835,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
586,132051375c,47.07763178,-123.3595546,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
580,132051375d,47.07913058,-123.3594437,Culvert,Yes,WS Drop,0,0,0,0,212.297835,0,0,0,0,0,0,0,0
1012,125 1704W23A,46.94327,-123.1459,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
993,125 1705W15A,46.95373,-123.28745,Culvert,Yes,WS Drop,33,1002.231365,0,0,2004.46273,801.785092,0,0,0,0,1002.231365,0,0
994,125 1705W15B,46.95361,-123.28669,Culvert,Yes,Slope,67,1002.231365,0,0,2004.46273,801.785092,0,0,0,0,1002.231365,0,0
996,125 1705W14F,46.95338,-123.28382,Culvert,Yes,Depth,0,801.785092,0,0,1804.016457,601.338819,0,0,0,0,801.785092,0,0
960,125 1703W10A,46.97475,-123.02595,Culvert,Yes,WS Drop,0,0,0,0,206.915822,0,0,0,0,0,0,0,0
1001,125 1703W15B,46.95521,-123.03996,Culvert,Yes,Debris,0,0,0,0,545.201739,0,0,0,0,0,0,0,0
997,125 1703W15C,46.958144,-123.040584,Dam,Yes,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
992,125 1703W17A,46.95821,-123.083,Culvert,Yes,WS Drop,67,191.923553,0,0,959.617765,0,0,0,0,0,191.923553,0,0
982,125 1703W17G,46.9646,-123.0955,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
981,125 1703W17H,46.96474,-123.09612,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1010,125 1703W22D,46.94712,-123.03689,Culvert,Yes,Slope,67,209.055759,0,0,209.055759,0,0,0,0,0,0,0,0
670,999487,47.05298532,-123.3010699,Non-Culvert Xing,Yes,Depth,67,2652.617005,0,0,3667.724405,825.423685,0,0,0,0,2652.617005,0,0
664,999489,47.05465968,-123.2980015,Culvert,Yes,Depth,33,2233.23628,0,0,3248.34368,406.04296,0,0,0,0,2233.23628,0,0
658,999490,47.05575716,-123.296573,Culvert,Yes,Velocity,67,0,0,0,0,0,0,0,0,0,0,0,0
594,999439,47.07785364,-123.267247,Culvert,Yes,Velocity,67,2797.473695,0,0,3393.461969,1608.550952,0,0,0,0,2797.473695,0,0
582,999486,47.08063189,-123.2627238,Culvert,Yes,Velocity,67,2194.267088,0,0,2790.255362,1005.344345,0,0,0,0,2194.267088,0,0
581,999527,47.08085766,-123.2858596,Culvert,Yes,Other,67,5478.548711,0,0,6233.695947,1887.302017,0,0,0,0,5478.548711,0,0
571,999535,47.08377306,-123.2688055,Culvert,Yes,WS Drop,67,2338.017371,0,0,2894.203694,580.27694,0,0,0,0,2338.017371,0,0
570,999536,47.08407592,-123.2679633,Other,Yes,WS Drop,67,2338.017371,0,0,2894.203694,580.27694,0,0,0,0,2338.017371,0,0
553,999541,47.08934369,-123.2496382,Culvert,Yes,Velocity,67,0,0,0,397.325516,0,0,0,0,0,0,0,0
557,999539,47.08867882,-123.2531854,Culvert,Yes,Slope,33,394.595558,0,0,791.921074,0,0,0,0,0,394.595558,0,0
579,994470,47.08120648,-123.2811711,Culvert,Yes,Undersized,67,4674.290409,0,0,5429.437645,1523.823587,0,0,0,0,4674.290409,0,0
565,994467,47.08618238,-123.2500711,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
564,994469,47.08637135,-123.2492694,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
560,994733,47.0866701,-123.274702,Culvert,Yes,Slope,33,596.882739,0,0,795.843652,0,0,0,0,0,596.882739,0,0
537,994734,47.09119624,-123.2726318,Culvert,Yes,WS Drop,0,198.960913,0,0,397.921826,0,0,0,0,0,198.960913,0,0
536,994737,47.09149431,-123.2644611,Culvert,Yes,Slope,33,0,0,0,185.395441,0,0,0,0,0,0,0,0
825,940431,46.99620973,-123.5982592,Dam,Yes,WS Drop,0,14487.79299,3754.634028,0,18833.96582,11109.99919,1708.983208,0,7070.163573,1708.983208,14264.87947,0,3575.841538
820,940434,46.99756372,-123.5895251,Culvert,Yes,Slope,67,767.641976,0,0,1022.699059,0,0,0,0,0,767.641976,0,0
891,125 1705W03C,46.99074,-123.28614,Culvert,Yes,Other,0,173.570243,0,0,539.125979,0,0,0,0,0,173.570243,0,0
878,125 1705W03D,46.99207,-123.28632,Culvert,Yes,Slope,67,347.140486,0,0,815.493621,0,0,0,0,0,347.140486,0,0
853,125 1705W03A,46.99598,-123.2913,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
840,125 1806W34G,46.99591,-123.42324,Culvert,Yes,Depth,33,8597.85253,0,1074.113213,10759.78508,2902.115762,2497.700086,0,381.904794,0,8597.85253,1074.113213,0
838,125 1806W34H,46.99641,-123.41158,Culvert,Yes,WS Drop,67,26374.77324,2457.663824,6767.303546,32921.58534,14894.90738,9605.892205,4218.797891,7490.096913,379.483496,26374.77324,6767.303546,2457.663824
829,125 1806W35D,46.99956,-123.40248,Culvert,Yes,Depth,67,4879.347304,0,614.755521,5492.600685,2442.75807,2038.342394,0,0,0,4879.347304,614.755521,0
815,125 1806W35G,47.00423,-123.39621,Culvert,Yes,Velocity,33,4059.673276,0,0,4672.926657,1623.084042,1218.668366,0,0,0,4059.673276,0,0
816,125 1806W35F,47.00425,-123.39735,Culvert,Yes,Slope,67,4059.673276,0,0,4672.926657,1623.084042,1218.668366,0,0,0,4059.673276,0,0
807,125 1806W33B,47.00485,-123.43065,Culvert,Yes,Velocity,67,13315.08798,0,2452.800257,17699.96753,8752.401545,3867.802043,978.407815,3867.802043,0,13315.08798,2452.800257,0
800,125 1806W33C,47.00544,-123.43065,Culvert,Yes,Velocity,67,13119.40642,0,2257.118694,17504.28597,8556.719982,3672.12048,782.726252,3672.12048,0,13119.40642,2257.118694,0
794,125 1806W34K,47.0071,-123.42165,Culvert,Yes,Depth,33,184.634854,0,0,343.724425,0,0,0,0,0,184.634854,0,0
790,125 1806W35A,47.0093,-123.39225,Culvert,Yes,Slope,33,1968.90091,0,0,2141.525143,808.831352,404.415676,0,0,0,1968.90091,0,0
783,125 1805W31B,47.011,-123.36355,Culvert,Yes,Velocity,33,3062.038417,0,0,7658.357464,1444.02494,1772.567494,0,0,0,3062.038417,0,0
784,125 1805W31A,47.01163,-123.35258,Culvert,Yes,WS Drop,33,2113.817077,0,0,6710.136124,495.8036,824.346154,0,0,0,2113.817077,0,0
781,125 1805W28A,47.01305,-123.31158,Culvert,Yes,Slope,33,386.97131,0,0,1036.749033,0,0,0,0,0,386.97131,0,0
778,125 1806W33F,47.0102332,-123.4316522,Culvert,Yes,Velocity,67,12336.68016,0,1474.392442,16721.55971,7773.99373,2889.394228,0,2889.394228,0,12336.68016,1474.392442,0
773,125 1805W30A,47.0133,-123.34962,Culvert,Yes,Depth,33,1791.112171,0,0,5376.795703,173.098694,501.641248,0,0,0,1791.112171,0,0
763,125 1806W26C,47.014,-123.39046,Culvert,Yes,Depth,33,1160.069558,0,0,1332.693791,0,0,0,0,0,1160.069558,0,0
754,125 1806W26A,47.01739,-123.3899,Culvert,Yes,Depth,33,765.091428,0,0,937.715661,0,0,0,0,0,765.091428,0,0
749,125 1806W26B,47.01892,-123.39,Culvert,Yes,Depth,0,567.602363,0,0,740.226596,0,0,0,0,0,567.602363,0,0
742,125 1805W30B,47.02264,-123.36703,Culvert,Yes,Slope,67,1470.056643,0,0,2188.714299,0,0,0,0,0,1470.056643,0,0
729,125 1805W22B,47.03033,-123.29202,Culvert,Yes,Slope,67,931.908149,0,0,1788.028366,0,0,0,0,0,931.908149,0,0
719,125 1806W21B,47.03222,-123.44363,Culvert,Yes,Velocity,67,7556.865692,0,0,10634.30917,4034.59932,1320.506847,0,1102.03427,0,7556.865692,0,0
695,125 1806W22A,47.03828,-123.41857,Culvert,Yes,Velocity,67,0,0,0,554.26352,0,0,0,0,0,0,0,0
694,125 1806W21A,47.03756,-123.4493,Culvert,Yes,WS Drop,0,6523.521276,0,0,9080.99389,2677.403015,613.726458,0,0,0,6523.521276,0,0
693,125 1806W17A,47.03893,-123.45547,Culvert,Yes,Velocity,67,4077.198207,0,0,6007.50363,1764.547769,418.36883,0,0,0,4077.198207,0,0
691,125 1805W14B,47.04457,-123.27104,Culvert,Yes,Slope,67,245.674685,0,0,1459.843615,0,0,0,0,0,245.674685,0,0
683,125 1806W16B,47.0438,-123.4474,Culvert,Yes,Slope,33,2224.431265,0,0,3455.718703,960.368105,0,0,0,0,2224.431265,0,0
645,125 1805W09B,47.06102,-123.30914,Culvert,Yes,Slope,67,0,0,0,185.263408,0,0,0,0,0,0,0,0
832,125 1806W34F,46.99792,-123.42293,Culvert,Yes,Depth,33,8412.398808,0,1074.113213,10574.33136,2902.115762,2497.700086,0,381.904794,0,8412.398808,1074.113213,0
826,125 1806W34D,47.00048,-123.42298,Culvert,Yes,Slope,67,2105.036114,0,0,2849.892539,0,0,0,0,0,2105.036114,0,0
824,125 1806W34E,47.001266,-123.423099,Culvert,Yes,WS Drop,67,1919.582392,0,0,2664.438817,0,0,0,0,0,1919.582392,0,0
819,125 1806W34C,47.002385,-123.424693,Culvert,Yes,Depth,33,1734.12867,0,0,2478.985095,0,0,0,0,0,1734.12867,0,0
718,125 1805W22C,47.03688,-123.29304,Non-Culvert Xing,Yes,Failed,67,173.485207,0,0,660.036038,0,0,0,0,0,173.485207,0,0
716,125 1805W22D,47.03705,-123.29319,Culvert,Yes,WS Drop,0,173.485207,0,0,660.036038,0,0,0,0,0,173.485207,0,0
677,125 1805W17A,47.048241,-123.34641,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
608,125 1805W03A,47.07383,-123.301,Culvert,Yes,Depth,33,6874.335365,0,0,10147.44374,3645.337213,0,0,0,0,6874.335365,0,0
980,930093,46.94772542,-123.7635258,Dam,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
977,930094,46.94956604,-123.7608752,Culvert,Yes,Slope,67,0,0,0,230.294141,0,0,0,0,0,0,0,0
976,930095,46.94978543,-123.7609924,Culvert,Yes,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,132091730,46.92927144,-123.4285711,Culvert,Yes,WS Drop,0,0,0,0,164.756701,0,0,0,0,0,0,0,0
544,132091714,47.07417236,-123.8832858,Culvert,Yes,WS Drop,67,1051.359442,442.80201,442.80201,1697.177651,442.80201,442.80201,442.80201,442.80201,442.80201,1051.359442,442.80201,442.80201
724,930793,47.0326695,-123.3251584,Culvert,Yes,Slope,67,0,0,0,197.773895,0,0,0,0,0,0,0,0
757,132101422,47.00613117,-123.7846426,Culvert,Yes,WS Drop,0,0,0,0,215.441673,0,0,0,0,0,0,0,0
966,1320124,46.96821,-123.25185,Non-Culvert Xing,Yes,Failed,33,0,0,0,0,0,0,0,0,0,0,0,0
965,1320123,46.96867,-123.25182,Non-Culvert Xing,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
945,1320156,46.974134,-123.298788,Non-Culvert Xing,Yes,WS Drop,67,1063.246719,0,0,1306.259146,0,0,0,0,0,1063.246719,0,0
943,931700,46.96474407,-123.7229436,Dam,Yes,Other,0,503.988395,94.111093,0,1398.450579,306.957003,0,0,94.111093,0,503.988395,0,94.111093
911,931707,46.97471759,-123.6993601,Dam,Yes,WS Drop,33,0,0,0,197.324318,0,0,0,0,0,0,0,0
942,931708,46.96645498,-123.7062941,Culvert,Yes,Slope,67,474.845685,0,0,2926.978645,0,0,0,0,0,474.845685,0,0
910,932124,46.9747227,-123.7054748,Culvert,Yes,Slope,0,320.759394,0,0,1280.084969,160.379697,0,0,0,0,320.759394,0,0
938,932189,46.96807431,-123.7094906,Culvert,Yes,Velocity,33,1394.118759,0,0,3673.551748,160.379697,0,0,0,0,1394.118759,0,0
585,132121771A,47.05871,-124.03212,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
646,132141066,47.0463489,-123.8533962,Culvert,Yes,Slope,0,207.862898,0,0,415.725796,0,0,0,0,0,207.862898,0,0
611,1320287,47.06824,-123.49464,Culvert,Yes,Slope,67,2173.895307,0,0,2764.816366,0,0,0,0,0,2173.895307,0,0
601,132141294A,47.07035,-123.4925,Culvert,Yes,Velocity,67,1976.384034,0,0,2567.305093,0,0,0,0,0,1976.384034,0,0
593,132141294B,47.07237,-123.49466,Culvert,Yes,Slope,33,1581.361488,0,0,2172.282547,0,0,0,0,0,1581.361488,0,0
583,132141294C,47.0747543,-123.4963963,Non-Culvert Xing,Yes,Failed,0,1186.338942,0,0,1777.260001,0,0,0,0,0,1186.338942,0,0
939,132141705A,46.9843788,-123.0250233,Culvert,Yes,WS Drop,0,0,0,0,213.888529,0,0,0,0,0,0,0,0
1023,132142251,46.9312077,-123.3036748,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
797,933337,47.007305,-123.412758,Culvert,Yes,Slope,67,0,0,0,195.255618,0,0,0,0,0,0,0,0
793,933342,47.007914,-123.404682,Culvert,Yes,Slope,67,0,0,0,608.021754,0,0,0,0,0,0,0,0
782,933350,47.010517,-123.404787,Culvert,Yes,Slope,0,0,0,0,206.11038,0,0,0,0,0,0,0,0
780,933354,47.010466,-123.422372,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
779,933347,47.010984,-123.403986,Non-Culvert Xing,Yes,Other,67,0,0,0,206.11038,0,0,0,0,0,0,0,0
765,933346,47.013481,-123.403343,Dam,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
991,933361,46.94503,-123.645072,Culvert,Yes,Slope,0,371.845256,0,0,371.845256,185.922628,0,0,0,0,371.845256,0,0
988,933360,46.945243,-123.645085,Culvert,Yes,WS Drop,0,371.845256,0,0,371.845256,185.922628,0,0,0,0,371.845256,0,0
715,1320305,47.02007,-123.91063,Non-Culvert Xing,Yes,Failed,0,0,0,0,1238.710671,0,0,0,0,0,0,0,0
714,1320304,47.0205692,-123.9071429,Culvert,Yes,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0
858,933367,46.988121,-123.589129,Culvert,Yes,Depth,67,0,0,0,386.180488,0,0,0,0,0,0,0,0
851,933468,46.989205,-123.585888,Culvert,Yes,Velocity,0,0,0,0,193.090244,0,0,0,0,0,0,0,0
929,933551,46.973619,-123.58405,Culvert,Yes,Slope,33,1394.080156,0,0,1991.54308,796.617232,0,0,0,0,1394.080156,0,0
952,132151423,46.9625968,-123.5818522,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
707,132151234,47.0296114,-123.6360655,Culvert,Yes,Slope,67,611.720817,0,0,857.516461,0,0,0,0,0,611.720817,0,0
1016,601122,46.934451,-123.378011,Culvert,Yes,Velocity,67,1542.089877,0,0,2219.906674,657.393107,0,0,0,0,1542.089877,0,0
738,601123,47.024251,-123.368911,Culvert,Yes,Velocity,67,1280.843669,0,0,1999.501325,0,0,0,0,0,1280.843669,0,0
736,601124,47.025087,-123.369045,Culvert,Yes,Slope,33,1091.630695,0,0,1810.288351,0,0,0,0,0,1091.630695,0,0
